,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
31701,0,1,1,0.0,1.0,A2O1WIPL6F01SG
31702,0,0,1,0.0,0.0,A3RDD2F0Y2NLV8
31703,1,1,1,1.0,1.0,A1VXL154LW27GM
31704,1,1,1,1.0,1.0,A3HLTOTW8RLIZ2
31718,0,1,1,0.0,1.0,A3I90CC4DXOI5D
31717,1,1,1,1.0,1.0,AAU6B8HDKZXPA
31716,1,1,1,1.0,1.0,A3PPO2X5PJE1L9
31721,0,0,1,0.0,0.0,A2H407PWPC0OLP
31714,1,1,1,1.0,1.0,A3VQ34Q8V0J9DW
31713,1,1,1,1.0,1.0,A29F0UBVO0X35H
31712,1,1,1,1.0,1.0,A1L6WSLY1SOFLZ
31722,0,0,1,0.0,0.0,A3G1ALIX4IPFLA
31710,1,1,1,1.0,1.0,AI6T8UG54ZUMQ
31723,0,0,1,0.0,0.0,AODC9P9A5H5KX
118,0,0,1,0.0,0.0,A1FEL54OJ6NSC6
31708,1,1,1,1.0,1.0,A1Z1QZZ45D53RI
31707,1,1,1,1.0,1.0,A145S2A1QICH0Y
31706,1,1,1,1.0,1.0,A1C8695238ZJGN
31705,0,0,1,0.0,0.0,A1J9FNVSMBO52X
31687,1,1,1,1.0,1.0,A2GODK7258HNTK
31686,0,1,1,0.0,1.0,A2NSMZNIQ2QXF4
31685,0,0,1,0.0,0.0,A1NJZSQXNI86X7
31667,0,0,1,0.0,0.0,A33MOPPF7KP1KU
31665,1,1,1,1.0,1.0,A3E5SLCS2G9PVM
31664,0,0,1,0.0,0.0,A2QCVKGJ36A0QI
31663,0,1,1,0.0,1.0,A2MSXEH2U9VKN7
31730,1,1,1,1.0,1.0,AGAEJ9UBM8QWT
132,1,1,1,1.0,1.0,A1U27ZSML6KZ50
31731,1,1,1,1.0,1.0,A3DB9KOAUOS0HO
31661,0,0,1,0.0,0.0,A122RK50ADKTA7
31660,1,1,1,1.0,1.0,AEVW87HAOHALT
31659,1,1,1,1.0,1.0,AYH23B96F25SH
31658,0,0,1,0.0,0.0,A1KMAP3FKDIX1A
31657,1,1,1,1.0,1.0,A21166LCVISHDE
31656,0,0,1,0.0,0.0,ALLHJD3KZF9KC
31732,0,1,1,0.0,1.0,A2ML6ZL7CGQN05
31655,1,1,1,1.0,1.0,A3HVF7YKI3YJVQ
31654,1,1,1,1.0,1.0,A11Y0Q0DYUNX86
31666,0,0,1,0.0,0.0,A2S5YJVT4NEQ52
31668,0,0,1,0.0,0.0,A1V156FZLDJQQ9
31684,1,1,1,1.0,1.0,A1SAPGQD6Z9ZQ0
129,0,0,1,0.0,0.0,A2WOPJR0YL0YU1
31683,1,1,1,1.0,1.0,A1HTVG0AUFX0KN
31682,1,1,1,1.0,1.0,A2863YDJSI0YBV
31681,0,0,1,0.0,0.0,A212WN0MS2MFSS
31680,0,0,1,0.0,0.0,AAXRYOBX4CK4O
31679,1,1,1,1.0,1.0,A3VG86F45TGU16
31678,0,1,1,0.0,1.0,A24W1VMKRFKP4Y
126,1,1,1,1.0,1.0,A2SXQNOIXYTMTA
31676,1,1,1,1.0,1.0,A1B343449K9UZX
31675,1,1,1,1.0,1.0,A2X396SN5F0H0S
31729,1,1,1,1.0,1.0,A1EJDHIFBI3TJD
31674,1,1,1,1.0,1.0,A39DD7DHN0V6OS
31673,1,1,1,1.0,1.0,A17O3NP7G5UFUH
31672,1,1,1,1.0,1.0,A39D33D734AV1Y
31671,0,1,1,0.0,1.0,A1PTFSXV4MH514
31670,1,1,1,1.0,1.0,ASDTM7Q4MH38D
31586,0,0,1,0.0,0.0,A1WI557A7BJHGV
31584,1,1,1,1.0,1.0,A34J8XUULKWODA
31449,0,1,1,0.0,1.0,A1I1RVX38MWTAE
31762,0,0,1,0.0,0.0,A111XGG2SSI85E
31497,0,0,1,0.0,0.0,A1W58DV7MCD0UU
31496,0,0,1,0.0,0.0,AFVFUY6JQ6A29
31495,0,0,1,0.0,0.0,A19X15M42WO7T6
31493,1,1,1,1.0,1.0,A33EFFIASG01CL
31492,1,1,1,1.0,1.0,A35M13K8UTNV3Y
31491,1,1,1,1.0,1.0,AARAF6CBY84E7
31490,1,1,1,1.0,1.0,A19IUG002CMU1G
31489,0,0,1,0.0,0.0,AGJ8K058S4IU5
31514,1,1,1,1.0,1.0,AVDPXCGBL2USU
31763,1,1,1,1.0,1.0,A2DCNM6Y2EPU0K
31488,1,1,1,1.0,1.0,A389KB20V90MQN
31487,1,1,1,1.0,1.0,AWAEOVX11KGUQ
31486,1,1,1,1.0,1.0,A2E7A5Q2XG3PHD
31485,1,1,1,1.0,1.0,A2G6SM9G00CVZD
31484,1,1,1,1.0,1.0,A13A8MKI2HCFIZ
31764,1,1,1,1.0,1.0,A2E14328HQW9GI
31498,0,1,1,0.0,1.0,A3ONZOHMMWCH21
31499,1,1,1,1.0,1.0,A3P9R5AS76FQ8K
31761,1,1,1,1.0,1.0,A29YQ7X9FSUWBT
31500,0,0,1,0.0,0.0,A3K7HIIOIL9EO8
31512,1,1,1,1.0,1.0,ATY33CZ9AVCP7
31511,1,1,1,1.0,1.0,AIJ7R98PKWNIG
31510,1,1,1,1.0,1.0,AC2HOQXBC96JT
31509,1,1,1,1.0,1.0,A2Z72G2EJZFGC9
31758,0,0,1,0.0,0.0,A2BMOTAH95MTZR
31759,0,0,1,0.0,0.0,A1XJ8BRL29EO9S
31508,1,1,1,1.0,1.0,A38N6WZUYCV6V7
31507,0,0,1,0.0,0.0,A25FDYVEB7C717
31760,1,1,1,1.0,1.0,A2P2WPW8YIAVT0
31506,0,0,1,0.0,0.0,AXXG9VFZF7ZWG
31505,0,0,1,0.0,0.0,AD2FI2AS85XUC
31504,0,0,1,0.0,0.0,A2VF8IACI2KR2C
31503,1,1,1,1.0,1.0,A2XZKGL6DJA03
31502,0,0,1,0.0,0.0,A2LKTNJPG1GS45
31501,0,1,1,0.0,1.0,A3L5AYEPJKGUVC
31483,0,0,1,0.0,0.0,A2W2F77AYJOFKU
31482,1,1,1,1.0,1.0,A10E0V7PGY34UZ
155,1,1,1,1.0,1.0,A35BTR44HKJXCI
31465,1,1,1,1.0,1.0,A258Z04P9FZXY
31769,0,0,1,0.0,0.0,A14MEH34NFHQV1
31463,0,1,1,0.0,1.0,A2TJWDKSL0GX9E
31462,0,0,1,0.0,0.0,A8NZ8BFCP9NC5
31461,0,1,1,0.0,1.0,A2H8RHB9G250DK
31460,0,0,1,0.0,0.0,A2FW7CGZMAJ4Z4
31459,0,1,1,0.0,1.0,A3CWLHT8Y2BZB6
31458,0,0,1,0.0,0.0,A1GO2J2LJUBJAE
31457,1,1,1,1.0,1.0,A17COA6GLM60IQ
31456,0,0,1,0.0,0.0,A3FT3RHX5W2FZP
31455,0,1,1,0.0,1.0,A3DCV795UJW0LN
31454,1,1,1,1.0,1.0,A2TU9JTT12ZWHZ
31453,0,0,1,0.0,0.0,A3CQY1DLS7KDSX
31452,1,1,1,1.0,1.0,A2ER81YDDHJ24K
31451,0,0,1,0.0,0.0,A1C760KGFSRI6F
31450,1,1,1,1.0,1.0,A32Y8AG60S78BT
31464,0,0,1,0.0,0.0,ACN76NFHYL6JK
31768,1,1,1,1.0,1.0,AKGBZD21YPWOG
31480,0,1,1,0.0,1.0,A28BY4TGVBA97O
31466,0,0,1,0.0,0.0,AXTT4P2S324SE
31479,1,1,1,1.0,1.0,A1EY29E2S9VX0F
31765,1,1,1,1.0,1.0,AYGCZSYV1VCM5
31478,0,1,1,0.0,1.0,A3RKWWEBAOJ52L
31766,1,1,1,1.0,1.0,A249JQMFJCMUM8
31476,0,1,1,0.0,1.0,A1Q0HG2QQOVKKM
31475,1,1,1,1.0,1.0,A3UAINPXZYTGIT
31474,0,0,1,0.0,0.0,A1A9XK17TBJQIQ
31473,0,0,1,0.0,0.0,A3QZ81L3DIO5C1
31767,1,1,1,1.0,1.0,AJ571UKWCC3CC
160,1,1,1,1.0,1.0,A3TBBPVCXOF8U
31471,0,0,1,0.0,0.0,A237ZXBKL67DV9
31470,0,0,1,0.0,0.0,A1ANJ43SQPTRNB
31469,1,1,1,1.0,1.0,A20YTFGFVG7LSG
31468,1,1,1,1.0,1.0,A1PGB08EYYJB7J
31467,0,1,1,0.0,1.0,A1TTK0FAS27B6I
31757,1,1,1,1.0,1.0,A2TQ7SI50FZR79
31756,0,0,1,0.0,0.0,A142RIYYJVE1UN
31583,1,1,1,1.0,1.0,A19VJ2IQLO50G0
31559,1,1,1,1.0,1.0,A9BQYWJ4IZWNM
31747,0,0,1,0.0,0.0,A1FTMC9P59VO
31748,0,1,1,0.0,1.0,A2U8SERD0ONCP6
31563,0,0,1,0.0,0.0,AMQ4I1PSK1UAY
31562,1,1,1,1.0,1.0,A1I8DH18NZ43QG
31561,0,0,1,0.0,0.0,A30PY0Z7V7BQ6W
31749,1,1,1,1.0,1.0,ANNXSBLBIS0B1
31560,0,0,1,0.0,0.0,AVC89VGX9U9BX
31750,1,1,1,1.0,1.0,A4UPYANGD0EDB
31515,1,1,1,1.0,1.0,A1ALE49MV30NNV
31558,0,0,1,0.0,0.0,A3PCAXLV9ZEDPL
31557,0,0,1,0.0,0.0,AEE52GO98PFOL
31556,0,0,1,0.0,0.0,A3UF24NSXZ7LQ4
31751,0,1,1,0.0,1.0,A3IT2NOA9LVICC
31555,1,1,1,1.0,1.0,A36D59ZTOTK60O
31752,0,0,1,0.0,0.0,A33F2NHAO6HX5E
31554,1,1,1,1.0,1.0,A1PT4WDJS8WC9M
31564,1,1,1,1.0,1.0,A37FGSJPI6OYYU
31565,1,1,1,1.0,1.0,A342CZ2AXG0AGV
31566,1,1,1,1.0,1.0,A33EUIDDIP68U7
31567,0,0,1,0.0,0.0,A26IJ7N7OTUFMT
31582,1,1,1,1.0,1.0,A1RFZVJ4AEHPLG
31581,0,0,1,0.0,0.0,AU8DH6AOA1YOJ
31580,1,1,1,1.0,1.0,A3N5GS11CE9ZEC
31579,1,1,1,1.0,1.0,A8R1DHYKW304C
31578,1,1,1,1.0,1.0,AIXBV8LCH8YPQ
31746,0,0,1,0.0,0.0,A1XGH1HE1BEBTU
31577,0,1,1,0.0,1.0,AY799UJ2W2IFO
31576,1,1,1,1.0,1.0,A3VE36OZKEV1Q6
31575,0,1,1,0.0,1.0,AJFEFWCSM9EBS
31573,1,1,1,1.0,1.0,A38SAICDSIYYSQ
31572,0,0,1,0.0,0.0,A3DSC3FFBC0LKC
31571,1,1,1,1.0,1.0,ALLRYB56JR68S
31570,0,1,1,0.0,1.0,A3J294R1PVVFHD
31569,0,0,1,0.0,0.0,A10EC99UCZM5AC
31568,0,0,1,0.0,0.0,A1L5218AR1O3KR
31553,0,1,1,0.0,1.0,A2L0A63OU7AS5H
31552,1,1,1,1.0,1.0,A1V3A45ENWKJNS
31551,0,0,1,0.0,0.0,A2DGTIR5W37QM
31533,0,0,1,0.0,0.0,A3BV8ZV0B9J18Y
31531,0,0,1,0.0,0.0,A1CSNK5UQB4XUF
31530,0,1,1,0.0,1.0,A1W9OHBZ56B1CU
31529,0,1,1,0.0,1.0,A3O34BPRRMK9DK
31528,0,0,1,0.0,0.0,A49U0H188EZG8
31527,1,1,1,1.0,1.0,A3492YEFBF9A2N
31755,1,1,1,1.0,1.0,A34MU1AV91YIJI
31525,1,1,1,1.0,1.0,ALHC3DLEXKISA
31524,1,1,1,1.0,1.0,A1WVJ0XNKZR0Y3
31523,1,1,1,1.0,1.0,A3PJRR03ZAFWGR
31521,1,1,1,1.0,1.0,A14DQTPVOEVK4M
31520,1,1,1,1.0,1.0,A2KGI1OPBP7UNJ
31519,0,0,1,0.0,0.0,A1656Y3CMH8ECV
31518,0,0,1,0.0,0.0,APQ0O72J9X8F3
150,0,1,1,0.0,1.0,A2PR7AK123Z0XU
31516,0,0,1,0.0,0.0,A2JZCWZRHMRL4O
31532,1,1,1,1.0,1.0,A1XCAH9JBUROTJ
31534,1,1,1,1.0,1.0,A2QIZDHQIYBCNC
31550,1,1,1,1.0,1.0,A3A48XVJEPNC3M
31535,0,0,1,0.0,0.0,A1GK8LJPHFLR6L
31549,0,0,1,0.0,0.0,AD4ATFEYI5NNZ
31548,0,0,1,0.0,0.0,A2UBSGFCP2QFNV
31547,0,1,1,0.0,1.0,A32UQKR6R06YM1
31546,1,1,1,1.0,1.0,A3V2QIHHITDJR2
31753,1,1,1,1.0,1.0,A3DHJJW4G1S4AK
31545,0,0,1,0.0,0.0,A2CT9LLV1HC1RB
31544,1,1,1,1.0,1.0,A1833Y4MTCNH1U
31543,1,1,1,1.0,1.0,A5CQFH2TS14HT
31542,1,1,1,1.0,1.0,A8L4Z7313NGF5
31541,0,0,1,0.0,0.0,A335YAUB8CMNUF
31540,0,0,1,0.0,0.0,A1XDB00ETY77VV
31539,0,0,1,0.0,0.0,A2X6WGUTB1CT99
31538,1,1,1,1.0,1.0,A227DPSQXL058
31537,1,1,1,1.0,1.0,A3QFRWCSJW9TU3
31536,1,1,1,1.0,1.0,A1TDQDK1H5UUP6
31833,0,0,1,0.0,0.0,A3JKQO454821O5
194,0,0,1,0.0,0.0,A2B6TQR0PV97KY
31196,0,0,1,0.0,0.0,AE98K4QHWPIYP
252,1,1,1,1.0,1.0,ADGYQU467GIO7
30856,1,1,1,1.0,1.0,ATU41W2SJQ7XX
31913,1,1,1,1.0,1.0,A1BXFUS6C2UOI7
30855,1,1,1,1.0,1.0,A7IRR691ZVB2
30854,1,1,1,1.0,1.0,A15TMLNEOY3KRE
30853,1,1,1,1.0,1.0,A2NKSVABZCY5ZI
30852,0,1,1,0.0,1.0,AFXOGDZDZEP8M
31914,1,1,1,1.0,1.0,A3S58F5PS3MXT9
31915,1,1,1,1.0,1.0,AZW9TQ9VLLGLJ
30875,0,1,1,0.0,1.0,A1E2TNHQ37RO45
31916,1,1,1,1.0,1.0,A3GJZT8C84V1NP
30850,1,1,1,1.0,1.0,A1EQZYOONQFLBX
31917,1,1,1,1.0,1.0,A2NBD4QYQND9V9
30849,1,1,1,1.0,1.0,A4TGLQ83F1UNC
30848,0,0,1,0.0,0.0,A2D29DISNMVFOA
30847,1,1,1,1.0,1.0,A21DO5CERZ4RZL
30846,0,0,1,0.0,0.0,A2303787TSF46T
30857,1,1,1,1.0,1.0,A10XKRP13Y5HBI
30858,1,1,1,1.0,1.0,A2VRSEIGB2M5M8
30859,1,1,1,1.0,1.0,A37RISPTFP0FLK
30860,0,0,1,0.0,0.0,A2P5GY0NK2GXYR
30873,0,0,1,0.0,0.0,A1MF9W84V3Y6IS
30872,0,1,1,0.0,1.0,AVY8JRFPVWQ1I
30871,1,1,1,1.0,1.0,ANK8W2X8L9K2I
31910,1,1,1,1.0,1.0,A168RM14124FE1
30870,1,1,1,1.0,1.0,A2L5XSJTAOPUMO
249,1,1,1,1.0,1.0,AI2IC0KVJ7XC6
250,1,1,1,1.0,1.0,AOE74NH28R8VG
30867,0,0,1,0.0,0.0,A1H0J32VYHSBBZ
31911,1,1,1,1.0,1.0,A1H4F2TSA7R7M0
31912,1,1,1,1.0,1.0,AMF36RYYAI8K9
30865,0,0,1,0.0,0.0,A17RRZTCP0A2ME
30864,1,1,1,1.0,1.0,A3JVSW2N3UURQH
30863,0,1,1,0.0,1.0,ADCE72R1XLOEK
30862,1,1,1,1.0,1.0,A2MS6EDDY295EM
30861,0,0,1,0.0,0.0,A2FR3TQ3I1R721
30845,0,1,1,0.0,1.0,A2RMKXGIJM5VJI
30844,1,1,1,1.0,1.0,AAG0NZ0JNYYSB
30843,1,1,1,1.0,1.0,A2SKX8V27CA9FW
30828,1,1,1,1.0,1.0,A112NF3OPMYNUD
30827,1,1,1,1.0,1.0,ABWUFVI5SJJ46
30826,0,0,1,0.0,0.0,A1AV47FB3K631I
30825,0,0,1,0.0,0.0,A2TAJI64ZF52OE
30824,0,0,1,0.0,0.0,A27PTSLODT3X69
30823,1,1,1,1.0,1.0,AFKT27HXXHC1B
30822,1,1,1,1.0,1.0,A2CYAG32VGL4SG
30821,1,1,1,1.0,1.0,AEBKOB3H67DYW
30820,1,1,1,1.0,1.0,A22WH69N515TL6
30819,0,0,1,0.0,0.0,AD4WYAEY5LQ0L
87,0,1,1,0.0,1.0,A2YK38QH4X386F
31924,0,0,1,0.0,0.0,A34PGAPXMW9CGW
30818,1,1,1,1.0,1.0,A1RL9HEYLISVQS
30817,1,1,1,1.0,1.0,A15XMYK9WZYAD
30816,1,1,1,1.0,1.0,AX70DRQPZQQFH
30815,0,0,1,0.0,0.0,A1PGSKAEMO3WNH
31922,0,1,1,0.0,1.0,AHQ0EEL5DM9VE
31921,1,1,1,1.0,1.0,AZN8D9VGO11WL
30842,1,1,1,1.0,1.0,A2FQPU88U4WRFM
30829,1,1,1,1.0,1.0,A26Y7IN2UHJPM4
30841,1,1,1,1.0,1.0,A2GUG7O5VU2RHJ
30840,1,1,1,1.0,1.0,A3B93XZ0RL1MFR
30839,1,1,1,1.0,1.0,A1N1PTAL5NG89I
31918,1,1,1,1.0,1.0,ACCVTM1KUU6Q
30838,0,0,1,0.0,0.0,A3RQUBW5EGVVNJ
30837,1,1,1,1.0,1.0,A3K28D0LKETI2U
31919,1,1,1,1.0,1.0,A2T5007CXUUKIJ
30836,0,0,1,0.0,0.0,A2UDEZTFKFYUD5
30835,1,1,1,1.0,1.0,A2EDRZBKY4QPZ
30834,0,0,1,0.0,0.0,A2F80H6UOTU20L
30833,1,1,1,1.0,1.0,A3KZMNVKJNWTHA
30832,0,1,1,0.0,1.0,A2JWN2D6EZQW9P
30831,0,1,1,0.0,1.0,A3E4RPR9MRRIF3
30830,0,0,1,0.0,0.0,AC2278WPK3EU
31920,0,1,1,0.0,1.0,A3874HW3RJN4HE
30874,0,0,1,0.0,0.0,A13NRL82GSVEA2
31909,0,0,1,0.0,0.0,AUQ7Z898DNT8D
30813,1,1,1,1.0,1.0,A2BO0ARM3JTVE5
30912,1,1,1,1.0,1.0,A1YQT2CZYNC6CU
30919,0,0,1,0.0,0.0,A3JMHPMOAFBNEF
30918,0,0,1,0.0,0.0,A2CYSMVIFAFPKA
30917,1,1,1,1.0,1.0,A1VLACADCXPUHZ
30916,1,1,1,1.0,1.0,A536N5U7IIUHX
30915,0,0,1,0.0,0.0,A2507ZYWGMY9BK
30914,0,0,1,0.0,0.0,A3PVFVQ9HW4A4J
31895,1,1,1,1.0,1.0,A68O5QBM16ZXW
30911,0,0,1,0.0,0.0,AEFTIUQHSVUFX
31908,0,1,1,0.0,1.0,A2S7SH30WWAR64
238,0,0,1,0.0,0.0,ADZ81NPM36MZ
30909,0,1,1,0.0,1.0,A1VNW7RLQO2616
31896,1,1,1,1.0,1.0,A1BRMY3DFLYNN9
30908,0,1,1,0.0,1.0,AAEFRMTXG0MWN
93,0,0,1,0.0,0.0,A2WC9NFLG57W4H
30907,1,1,1,1.0,1.0,A141MD6YYN2AJY
30906,0,1,1,0.0,1.0,A2VXMXV1NK021Y
30920,0,0,1,0.0,0.0,A1FKL17X5URJYH
30921,0,0,1,0.0,0.0,A3TN7CVK679AGE
30922,1,1,1,1.0,1.0,AJSINGH0417S0
30923,1,1,1,1.0,1.0,A35GHRG1Z9VHSZ
31894,1,1,1,1.0,1.0,AP8LQLN30X8TB
30937,1,1,1,1.0,1.0,A2FZ85EIAJWYBC
30936,1,1,1,1.0,1.0,A3EW958E6YQ7C4
30935,0,0,1,0.0,0.0,A3PTV54BHT1J9Z
30934,0,0,1,0.0,0.0,A3HZX3TE3E6HZZ
30933,1,1,1,1.0,1.0,A1TKLRFKAOTF6X
30932,0,1,1,0.0,1.0,A3J6V6FWETLBDU
30931,1,1,1,1.0,1.0,A1HNLK1WBP36F9
30930,1,1,1,1.0,1.0,A1I1NSKBGD1MQV
30929,1,1,1,1.0,1.0,A1GLD6XB7YV5GO
233,1,1,1,1.0,1.0,A1BYSQB1C6SKFB
30927,1,1,1,1.0,1.0,A1S6MJZ8YMBMDV
30926,1,1,1,1.0,1.0,A289F25VE21FDF
30925,1,1,1,1.0,1.0,A1YQ3ZOH3R8NFE
30924,0,0,1,0.0,0.0,A1TVXY7WMLG98
30905,1,1,1,1.0,1.0,A3O662Q56Z121C
30904,0,0,1,0.0,0.0,A14KZT5SVCGP4P
30903,0,1,1,0.0,1.0,A16H1ZTGMR1RZU
30888,0,0,1,0.0,0.0,A3ETM2H1BCRZAS
31902,0,0,1,0.0,0.0,APFHOZHYI83Z8
90,0,0,1,0.0,0.0,AX15260OPT6DD
30885,1,1,1,1.0,1.0,AXOG3LRVPU034
30884,1,1,1,1.0,1.0,A18Q2474M5T4EQ
31904,0,0,1,0.0,0.0,A3VKCOUAH5SEBM
30883,1,1,1,1.0,1.0,ANP93VQA0OAU9
30882,0,0,1,0.0,0.0,A1QEW4ZH8IKVXX
30881,1,1,1,1.0,1.0,A29I2WHQSUL8SP
31905,0,0,1,0.0,0.0,A3VPGCSKCC6Q7Y
30880,0,0,1,0.0,0.0,A14CT4KRBEFPMQ
30879,1,1,1,1.0,1.0,APTZBU2VHKKB8
30878,0,0,1,0.0,0.0,A3KSXW1MF1GRHQ
243,1,1,1,1.0,1.0,A26J85960WM54Z
31906,1,1,1,1.0,1.0,A2RRKUOFUK9VNV
31907,0,0,1,0.0,0.0,A2ZGABYC2WTEH1
30886,1,1,1,1.0,1.0,A1JODO53T943H7
31901,0,0,1,0.0,0.0,A1BYUZQRVWRMWH
30902,1,1,1,1.0,1.0,A3HP6UTAUD9PGQ
31900,1,1,1,1.0,1.0,A3VJ7DF1ZZFG96
30901,1,1,1,1.0,1.0,A3BHD5FUUU0AZ1
239,0,1,1,0.0,1.0,A3LTASJVOTYWO
91,1,1,1,1.0,1.0,A19AFWA7G3QIRW
30899,1,1,1,1.0,1.0,A20RRA1565V1JV
30898,0,0,1,0.0,0.0,A2MT4A5AQ785Q0
30897,0,0,1,0.0,0.0,A1OAE2FSDZAXTL
30896,0,0,1,0.0,0.0,A2Q3PCAY9FSMSU
30895,1,1,1,1.0,1.0,A27VYRR4GXKP61
30894,1,1,1,1.0,1.0,A23P6F1ZKBP8FL
30893,0,0,1,0.0,0.0,A1PMYU4XUBM2TY
30892,0,1,1,0.0,1.0,A1PAIABCU0OSK6
241,1,1,1,1.0,1.0,A23YV1FWLXQ12K
30890,0,1,1,0.0,1.0,A34AJUVJN5KBY8
30889,1,1,1,1.0,1.0,A37HMM1HCB3B2H
31899,1,1,1,1.0,1.0,A3NXIDFPI9JG16
30814,0,0,1,0.0,0.0,AXY90JQ12697R
30812,1,1,1,1.0,1.0,AFO7M5A60KW5L
30939,0,0,1,0.0,0.0,A35LWA8VY66G8F
30716,0,0,1,0.0,0.0,A2PWOOBWM2OU5S
30723,1,1,1,1.0,1.0,A1JP3426XEUPWG
30722,0,0,1,0.0,0.0,A1F91WFKEERLP9
270,0,0,1,0.0,0.0,ALKVSC538LUA1
30720,0,1,1,0.0,1.0,ASWGSWCQA5PDL
30719,1,1,1,1.0,1.0,AYBKMPB66PZY
30718,1,1,1,1.0,1.0,AVVUNS4QO6NMF
30717,1,1,1,1.0,1.0,A2VDUIESQD5GW6
30715,1,1,1,1.0,1.0,A101UMY5QNK67V
30741,0,0,1,0.0,0.0,A1T0MH45F09RF6
30714,1,1,1,1.0,1.0,A5B0UU05F34SD
30713,1,1,1,1.0,1.0,A9R0T8ZY3ZDRV
31940,0,0,1,0.0,0.0,AGGWNG69IPMRO
30711,0,1,1,0.0,1.0,A1526C9ISB9R3D
30710,1,1,1,1.0,1.0,A3CBNJ0OVEFRHN
30709,0,1,1,0.0,1.0,ABY1OXYBWI6Y4
30708,0,0,1,0.0,0.0,A1IMNNBC4ME0NB
30724,0,0,1,0.0,0.0,A7DHVRO2YORGX
31939,1,1,1,1.0,1.0,A1HJ8XQ8NFBV9Q
30725,0,0,1,0.0,0.0,A8BHPLANHRQCU
30726,1,1,1,1.0,1.0,A21HMWJA75QNUT
30739,1,1,1,1.0,1.0,A2XC6YDHNY73J4
30738,0,1,1,0.0,1.0,A31CR3UBOAYHVB
31936,0,1,1,0.0,1.0,A38MF5SWC5FCG9
30736,0,1,1,0.0,1.0,A3H6NPXBNKJOD4
30735,0,0,1,0.0,0.0,A1SCR87AFN1IUV
30734,1,1,1,1.0,1.0,AK12P9I5UPRZW
30733,0,1,1,0.0,1.0,A3CLWZGMC7M9Z1
84,0,0,1,0.0,0.0,A3K9T3HLSN5WFD
30732,1,1,1,1.0,1.0,A18JPG7U0YAJQJ
30731,0,0,1,0.0,0.0,AKDDJM4IK07XB
31938,1,1,1,1.0,1.0,A1MYQMS9IQ6247
30730,1,1,1,1.0,1.0,A2F3IQP819878Q
30729,0,0,1,0.0,0.0,AIXO2UAK1KIKP
30728,1,1,1,1.0,1.0,A21FJF75NX3NPV
30727,0,0,1,0.0,0.0,A1Q03UA39YBDF7
30707,1,1,1,1.0,1.0,AXB43KZ56Y80
30706,0,0,1,0.0,0.0,A3FLEK6G5M34SH
30705,0,0,1,0.0,0.0,ACD3V75ORAVAQ
30689,1,1,1,1.0,1.0,A2ZIU2V3G98E4U
30687,1,1,1,1.0,1.0,A31HO6KB5H5PL9
30686,0,1,1,0.0,1.0,A66P7RIN4FA7C
30685,0,1,1,0.0,1.0,A12U3RZ3KD30HE
30684,1,1,1,1.0,1.0,A90WN7H6X73WS
282,0,0,1,0.0,0.0,A238OE4L6MVHG5
30682,1,1,1,1.0,1.0,A2IH49OO2TVNJ8
31945,0,1,1,0.0,1.0,A2IJ7FMI47IJB7
30681,1,1,1,1.0,1.0,A21XH6JSYWOIX
31946,0,0,1,0.0,0.0,AIXU1DLMF9AWD
30680,1,1,1,1.0,1.0,A2M12S60T4SK2M
30679,1,1,1,1.0,1.0,A7N46WQKZ7QSH
30678,0,0,1,0.0,0.0,ASKRL60ITPP5W
30677,1,1,1,1.0,1.0,A3DQ1MM3BP8EAY
30676,1,1,1,1.0,1.0,A1TO418ZAF7MLE
31947,1,1,1,1.0,1.0,A1Z4YYMGQM2MZY
30688,1,1,1,1.0,1.0,A2WCT4WRHL6QY0
30690,0,0,1,0.0,0.0,A2XBBUPRM94I1Z
30704,1,1,1,1.0,1.0,A1KBFOHWI6D3JY
30691,0,0,1,0.0,0.0,A335BT1F4ZUNE7
30703,1,1,1,1.0,1.0,A36NHAXP7KBB24
30702,1,1,1,1.0,1.0,A2C757TMV9X0CU
30701,1,1,1,1.0,1.0,A1AMRTKOYLVTEZ
30700,1,1,1,1.0,1.0,A1FNZCJGGF0F41
30699,1,1,1,1.0,1.0,ANUHBRO0KAH78
31941,1,1,1,1.0,1.0,A3V2OFTUGLQJA0
30697,0,1,1,0.0,1.0,A1SD1C8XK3Z3V1
30696,1,1,1,1.0,1.0,A3GH4FB4APIL71
278,0,0,1,0.0,0.0,A23V9FCSERQFF4
31942,0,0,1,0.0,0.0,AT54Q2ERA4PBR
30694,1,1,1,1.0,1.0,A22XLYLG89T70N
30693,0,0,1,0.0,0.0,AVBTHOJL0KFX2
31943,1,1,1,1.0,1.0,A2NYFJPRLO8QII
31944,0,0,1,0.0,0.0,A365SGTDUUXYQU
30692,1,1,1,1.0,1.0,A3VS9IP3QARHMM
31935,0,1,1,0.0,1.0,A2JQKOJ9SK24DV
30742,1,1,1,1.0,1.0,A2Y90GHANE377F
30811,1,1,1,1.0,1.0,A2O6AIFJGSN07J
30787,1,1,1,1.0,1.0,ASSG127YCNDUL
30793,1,1,1,1.0,1.0,A1Q5T0Y4X2HGRY
30792,1,1,1,1.0,1.0,A25UN1GKURLV73
30791,1,1,1,1.0,1.0,AFE7EVYVM05PD
30790,1,1,1,1.0,1.0,A1WIXOI5NFEDTB
30789,1,1,1,1.0,1.0,ASGDLQLRC2Q8H
